Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_2v5\ML1.1_0-5_1-8_2v5.ilab
Date of Export:;2021-05-07 11:52:05
Classes:;24
Particles on File:;5398

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;16
;2;PET;PET;4
;3;PA;PA;2
;4;PC;PC;0
;5;PMMA;PMMA;52
;6;PVC;PVC;30
;7;PE;PE;264
;8;PP;PP;150
;9;POM;POM;3
;10;ABS;ABS;6
;11;PAN;PAN;0
;12;PS;PS;166
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;100
;17;PEEK;PEEK;0
;18;EVOH;EVOH;2
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;4599
;23;PLA;PLA;2
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;799

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00323;1;122,102499999984;7;PE;668;222;668;668;222;222;668;222;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42902802962963;0,00000000000000;;"";"";"";"";"";""
;00324;1;122,102499999984;7;PE;668;463;668;668;463;463;668;463;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68320000000000;0,15274074558433;;"";"";"";"";"";""
;00326;1;122,102499999984;7;PE;679;588;679;679;588;588;679;588;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39361422222222;0,22291181735716;;"";"";"";"";"";""
;00327;1;122,102499999984;7;PE;684;164;684;684;164;164;684;164;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68479051851852;7,14204121678184E-02;;"";"";"";"";"";""
;00328;1;122,102499999984;7;PE;703;538;703;703;538;538;703;538;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43834311111111;0,46270034681864;;"";"";"";"";"";""
;00329;1;122,102499999984;7;PE;716;687;716;716;687;687;716;687;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45474353344158;3,15943380458968E-02;;"";"";"";"";"";""
;00330;1;122,102499999984;7;PE;718;256;718;718;256;256;718;256;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48307200000000;0,25492671509463;;"";"";"";"";"";""
;00335;1;122,102499999984;7;PE;734;544;734;734;544;544;734;544;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42045155555556;0,30503429989166;;"";"";"";"";"";""
;00336;9;1098,92249999986;7;PE;734;547;734;737;545;548;735;547;0,70710678118655;-0,70710678118655;3,82842712474621;3,82842712474621;1,00000000000000;135,000000000000;0,64715851851852;0,69464644884470;OK;"ja";"Fragment";"";"105";"71";""
;00337;1;122,102499999984;7;PE;734;646;734;734;646;646;734;646;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53814992592593;0,53192189856656;OK;"ja";"Fragment";"";"74";"43";""
;00338;1;122,102499999984;7;PE;738;490;738;738;490;490;738;490;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40814154340883;0,00000000000000;;"";"";"";"";"";""
;00339;1;122,102499999984;7;PE;742;200;742;742;200;200;742;200;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41746962962963;9,16438041417277E-02;;"";"";"";"";"";""
;00340;57;6959,84249999908;7;PE;755;102;755;773;101;106;762;104;0,99339166294374;0,11477370776389;19,2253710562788;6,42605314577428;2,99178525607452;6,59057303582988;0,26580536888889;0,77226404781082;OK;"ja";"Fragment";"transparent";"259";"97";""
;00341;1;122,102499999984;7;PE;764;216;764;764;216;216;764;216;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36695868767447;0,21962052885279;;"";"";"";"";"";""
;00342;4;488,409999999936;7;PE;766;219;766;768;218;219;767;219;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,84622222222222;0,56936698702100;;"";"";"";"";"";""
;00343;1;122,102499999984;7;PE;768;215;768;768;215;215;768;215;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66880000000000;0,70253883925532;OK;"ja";"Fragment";"";"81";"58";""
;00344;1;122,102499999984;7;PE;769;427;769;769;427;427;769;427;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,69084444444445;0,50134587884988;OK;"ja";"Fragment";"";"44";"29";""
;00345;1;122,102499999984;7;PE;770;508;770;770;508;508;770;508;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44378074074074;0,36379025943565;;"";"";"";"";"";""
;00346;2;244,204999999968;7;PE;771;784;771;771;784;785;771;784;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,59840000000000;0,20922241162047;;"";"";"";"";"";""
;00347;7;854,717499999887;7;PE;778;299;778;782;298;299;780;299;0,99717488542000;7,51148979072507E-02;4,98869954168004;2,14740468123452;2,32312967615032;4,30782409208206;0,66030933333333;0,81659577286742;;"";"";"";"";"";""
;00348;1;122,102499999984;7;PE;793;440;793;793;440;440;793;440;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49600000000000;0,11574264492418;;"";"";"";"";"";""
;00349;33;4029,38249999947;7;PE;795;495;795;806;495;502;800;498;0,82937233074063;0,55869628332562;13,4752733381006;4,06415746404309;3,31563760934971;33,9656849160994;0,78257777777778;0,87952758339067;OK;"ja";"Fragment";"transparent";"303";"56";""
;00350;1;122,102499999984;7;PE;813;116;813;813;116;116;813;116;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42820874155720;0,31976483758651;;"";"";"";"";"";""
;00351;1;122,102499999984;7;PE;825;336;825;825;336;336;825;336;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42808888888889;0,40253667187387;;"";"";"";"";"";""
;00352;1;122,102499999984;7;PE;827;335;827;827;335;335;827;335;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48053333333333;4,90500296212948E-02;;"";"";"";"";"";""
;00353;43;5250,40749999931;7;PE;836;688;836;848;688;695;842;691;0,90938083343602;0,41596454149268;13,9923927086957;7,13331058270012;1,96155663579690;24,5800729514254;0,30075259259259;0,72473751849650;OK;"ja";"Fragment";"schwarz";"215";"104";""
;00354;1;122,102499999984;7;PE;845;690;845;845;690;690;845;690;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58488888888889;0,52579067543461;;"";"";"";"";"";""
;00355;1;122,102499999984;7;PE;850;693;850;850;693;693;850;693;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44789333333333;0,53524620298117;;"";"";"";"";"";""
;00356;27;3296,76749999957;7;PE;851;260;851;858;254;260;855;257;0,72126384723098;-0,69266042378468;9,51214904954026;3,94226223581643;2,41286562905938;136,158924821451;0,88355555555556;0,64904128020989;;"";"";"";"";"";""
;00357;1;122,102499999984;7;PE;855;748;855;855;748;748;855;748;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51938133333333;0,42888599526373;;"";"";"";"";"";""
;00358;1;122,102499999984;7;PE;863;689;863;863;689;689;863;689;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44992000000000;5,52560088158065E-02;;"";"";"";"";"";""
;00359;2;244,204999999968;7;PE;868;782;868;869;782;782;868;782;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,47792671604938;0,78689653016816;OK;"ja";"Fragment";"transparent";"120";"82";""
;00360;32;3907,27999999949;7;PE;872;678;872;878;677;684;875;681;0,67035474354410;0,74204077907344;8,80401839216120;5,45224467444064;1,61475115624088;47,9055500158882;0,76302222222222;0,89679382305116;OK;"ja";"Fragment";"transparent";"119";"109";""
;00361;57;6959,84249999908;7;PE;879;737;879;887;734;742;883;738;0,70738866541397;-0,70682478454271;10,9000580305680;8,07163113065462;1,35041577769473;135,022845202300;0,56853048888889;0,89596357284607;OK;"ja";"Fragment";"transparent";"131";"123";""
;00362;1;122,102499999984;7;PE;888;738;888;888;738;738;888;738;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41955555555556;0,85557254503402;;"";"";"";"";"";""
;00363;23;2808,35749999963;7;PE;890;482;890;894;480;486;892;483;6,34165512317082E-02;0,99798714472175;6,98792286833043;4,99194857888699;1,39983871185798;86,3640593948820;0,23521431703704;0,58812767682025;OK;"ja";"Fragment";"grau";"125";"69";""
;00364;1;122,102499999984;7;PE;893;296;893;893;296;296;893;296;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41400888888889;0,46499058462281;;"";"";"";"";"";""
;00365;2;244,204999999968;7;PE;893;487;893;894;487;487;894;487;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,50757214814815;0,51252439005898;;"";"";"";"";"";""
;00366;1;122,102499999984;7;PE;898;275;898;898;275;275;898;275;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55007762962963;0,53001489390925;;"";"";"";"";"";""
;00367;14;1709,43499999978;7;PE;909;610;909;914;608;612;911;610;0,88319700619849;-0,46900218362181;6,35398939823608;4,11859320221731;1,54275721982334;152,030454408404;0,71644444444444;0,83582418519978;OK;"ja";"Fragment";"grau";"84";"58";""
;00368;53;6471,43249999915;7;PE;910;728;910;920;725;731;915;727;0,97987800649665;-0,19959732559369;11,1979747161538;7,27846269016732;1,53850822527145;168,486587276223;0,97351111111111;0,90804469871345;OK;"ja";"Fragment";"grau";"139";"121";""
;00369;15;1831,53749999976;7;PE;912;707;912;916;706;709;914;708;0,97671883991773;-0,21452344335707;5,33592224638494;4,35920340646749;1,22405901923924;167,612429715584;0,29658532810194;0,83119133416722;OK;"ja";"Fragment";"grau";"162";"100";""
;00370;23;2808,35749999963;7;PE;914;702;914;920;700;704;917;702;0,96240268574840;-0,27162671161774;7,31766953772581;5,12123745461122;1,42888698338658;164,238911376621;0,88142222222222;0,86260039732435;;"";"";"";"";"";""
;00371;1;122,102499999984;7;PE;915;722;915;915;722;722;915;722;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41184347654321;0,41261260308970;;"";"";"";"";"";""
;00372;1;122,102499999984;7;PE;918;721;918;918;721;721;918;721;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42886409481482;0,46901835248401;;"";"";"";"";"";""
;00373;28;3418,86999999955;7;PE;919;224;919;925;222;228;921;225;0,79080185681268;-0,61207223696359;7,40229823191771;5,82069451829238;1,27172079013164;142,260509517313;0,76389925925926;0,93765733238725;OK;"ja";"Fragment";"transparent";"98";"94";""
;00374;2;244,204999999968;7;PE;921;719;921;921;719;720;921;720;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,44023466666667;0,79516317976969;;"";"";"";"";"";""
;00375;1;122,102499999984;7;PE;923;719;923;923;719;719;923;719;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44123429293827;0,87977116892863;;"";"";"";"";"";""
;00376;1;122,102499999984;7;PE;923;721;923;923;721;721;923;721;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35341084444444;0,60401205138275;;"";"";"";"";"";""
;00377;19;2319,94749999969;7;PE;924;720;924;929;719;722;927;720;0,98409366354161;-0,17765039087280;6,09811870858084;4,30758177237044;1,41567102630418;169,767068470112;0,63881481481481;0,95653850943094;OK;"ja";"Fragment";"transparent";"131";"116";""
;00378;4;488,409999999936;7;PE;960;626;960;962;625;626;961;626;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,38976000000000;0,85959750957042;;"";"";"";"";"";""
;00379;2;244,204999999968;7;PE;961;629;961;962;629;629;962;629;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48321169382716;0,44433006372693;;"";"";"";"";"";""
;00380;1;122,102499999984;7;PE;962;624;962;962;624;624;962;624;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32426666666667;0,78467032396576;;"";"";"";"";"";""
;00381;1;122,102499999984;7;PE;964;624;964;964;624;624;964;624;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42052266666667;0,85657815820573;;"";"";"";"";"";""
;00382;1;122,102499999984;7;PE;964;629;964;964;629;629;964;629;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49675377777778;0,40359461965911;;"";"";"";"";"";""
;00383;1;122,102499999984;7;PE;965;621;965;965;621;621;965;621;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37014755555556;0,84443915065210;;"";"";"";"";"";""
;00384;2;244,204999999968;7;PE;965;623;965;966;623;623;966;623;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,38898346666667;0,78856143967397;;"";"";"";"";"";""
;00385;1;122,102499999984;7;PE;966;620;966;966;620;620;966;620;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31179662222222;0,81883711946918;;"";"";"";"";"";""
;00386;1;122,102499999984;7;PE;977;319;977;977;319;319;977;319;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36948252444444;0,18627967372998;;"";"";"";"";"";""
;00387;3;366,307499999952;7;PE;993;469;993;995;469;469;994;469;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,49306074074074;0,57539707517174;;"";"";"";"";"";""
;00388;2;244,204999999968;8;PP;14;585;14;15;585;585;14;585;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,34824698698365;0,78499062507577;OK;"ja";"Fragment";"";"70";"49";""
;00389;3;366,307499999952;8;PP;96;425;96;97;425;426;96;425;-0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,33903445333333;0,28807550527037;;"";"";"";"";"";""
;00392;1;122,102499999984;8;PP;139;520;139;139;520;520;139;520;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,65706666666667;0,78701131509001;OK;"ja";"Pixel";"";"11";"11";""
;00393;8;976,819999999871;8;PP;141;393;141;144;393;395;142;394;0,95478080885492;-0,29731062383027;4,16165305039502;3,20687224154011;1,29772960596534;162,703855656245;0,52224000000000;0,79476053915114;OK;"ja";"Fragment";"";"45";"35";""
;00394;3;366,307499999952;8;PP;147;602;147;148;602;603;147;602;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,64666370416584;0,76658418282787;OK;"ja";"Fragment";"grau";"62";"27";""
;00395;5;610,512499999919;8;PP;154;396;154;156;395;396;155;396;0,94868329805051;-0,31622776601684;3,21359436211786;2,26491106406735;1,41886116991581;161,565051177078;0,70103703703704;0,88680438763880;OK;"ja";"Fragment";"";"35";"25";""
;00396;1;122,102499999984;8;PP;161;385;161;161;385;385;161;385;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45120000000000;0,47601658786824;;"";"";"";"";"";""
;00399;1;122,102499999984;8;PP;185;679;185;185;679;679;185;679;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39936000000000;0,32884810743918;;"";"";"";"";"";""
;00400;3;366,307499999952;8;PP;200;426;200;201;426;427;200;427;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,38084456296296;0,76672707042193;OK;"ja";"Fragment";"transparent";"70";"42";""
;00401;23;2808,35749999963;8;PP;201;655;201;207;654;660;204;656;0,38674062682734;0,92218853146263;7,69335306925791;6,14639056194841;1,25168633390897;67,2481569075164;0,39251968000000;0,76812317969791;OK;"ja";"Fragment";"transparent";"135";"120";""
;00402;1;122,102499999984;8;PP;201;661;201;201;661;661;201;661;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,81203806814815;0,63022405682415;;"";"";"";"";"";""
;00403;1;122,102499999984;8;PP;205;242;205;205;242;242;205;242;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43441613684938;0,70736347986451;;"";"";"";"";"";""
;00404;1;122,102499999984;8;PP;206;222;206;206;222;222;206;222;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49459200000000;0,44610199556417;;"";"";"";"";"";""
;00405;1;122,102499999984;8;PP;207;223;207;207;223;223;207;223;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48182309925926;0,80690231278495;OK;"ja";"Fragment";"";"214";"80";""
;00406;1;122,102499999984;8;PP;207;242;207;207;242;242;207;242;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42764325925926;0,75560453048512;;"";"";"";"";"";""
;00407;1;122,102499999984;8;PP;209;658;209;209;658;658;209;658;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57884444444445;0,80716772380978;;"";"";"";"";"";""
;00408;6;732,614999999903;8;PP;210;237;210;212;235;237;211;236;-0,60000000000000;0,80000000000000;3,79999999999998;2,39999999999998;1,58333333333334;126,869897645844;0,75801788786831;0,43844927010661;;"";"";"";"";"";""
;00409;4;488,409999999936;8;PP;214;233;214;216;232;233;215;233;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,76572349629630;0,69774949953738;;"";"";"";"";"";""
;00410;1;122,102499999984;8;PP;224;462;224;224;462;462;224;462;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42448592592593;0,28900635780715;;"";"";"";"";"";""
;00411;25;3052,56249999960;8;PP;226;474;226;232;473;478;230;475;0,92268663669232;0,38555073656967;8,07832276643256;4,92471211978597;1,64036446597078;22,6779349153109;0,61006696296296;0,90955326952059;OK;"ja";"Fragment";"transparent";"91";"60";""
;00412;2;244,204999999968;8;PP;234;473;234;235;473;473;234;473;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,46991644444444;0,51548275321036;;"";"";"";"";"";""
;00413;1;122,102499999984;8;PP;236;472;236;236;472;472;236;472;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56174573037037;0,57713927713576;;"";"";"";"";"";""
;00414;4;488,409999999936;8;PP;243;481;243;244;480;482;244;481;0,00000000000000;1,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;90,0000000000000;0,73995408231306;0,71473563234727;OK;"ja";"Faser";"";"703";"31";""
;00415;1;122,102499999984;8;PP;245;580;245;245;580;580;245;580;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33678222222222;0,46629702244827;;"";"";"";"";"";""
